County Number,County Name,Region Number,District Number,District Name,District Type,District Street Address,District City,District State,District Zip,District Site Street Address,District Site City,District Site State,District Site Zip,District Phone,District Fax,District Email Address,District Web Page Address,District Superintendent,District Enrollment as of Oct 2014,School Number,School Name,Instruction Type,Charter Type,School Street Address,School City,School State,School Zip,School Site Street Address,School Site City,School Site State,School Site Zip,School Phone,School Fax,School Email Address,School Web Page Address,School Principal,Grade Range,School Enrollment as of Oct 2014,School Status,School Status Date,Update Date
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902114,DOUGLASS EL,REGULAR INSTRUCTIONAL,,101 S EUCALYPTUS ST,EL PASO,TX,79905-4097,101 S EUCALYPTUS ST,EL PASO,TX,79905-4097,(915) 496-8070,(915) 533-3716,douglass@episd.org,douglass.episd.org,MR ALONZO BARRAZA   ,'EE-05,457,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902115,DOWELL EL,REGULAR INSTRUCTIONAL,,5249 BASTILLE AVE,EL PASO,TX,79924-4619,5249 BASTILLE AVE,EL PASO,TX,79924-4619,(915) 231-2560,(915) 759-7713,dowell@episd.org,dowell.episd.org,MS KERTRENIA WRIGHT   ,'EE-05,327,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902116,FANNIN EL,REGULAR INSTRUCTIONAL,,5425 SALEM DR,EL PASO,TX,79924-1899,5425 SALEM DR,EL PASO,TX,79924-1899,(915) 849-3910,(915) 821-0680,fannin@episd.org,fannin.episd.org,MS PEGGY GUSTAFSON   ,'EE-05,588,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902118,HART EL,REGULAR INSTRUCTIONAL,,1110 S PARK ST,EL PASO,TX,79901-3536,1110 S PARK ST,EL PASO,TX,79901-3536,(915) 496-8030,(915) 533-3726,hart@episd.org,hart.episd.org,ELIZABETH PRANGNER   ,'EE-05,579,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902119,HAWKINS EL,REGULAR INSTRUCTIONAL,,5816 STEPHENSON AVE,EL PASO,TX,79905-1895,5816 STEPHENSON AVE,EL PASO,TX,79905-1895,(915) 587-2660,(915) 775-2699,hawkins@episd.org,hawkins.episd.org,MS ADRIANA RUIZ   ,'EE-05,349,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902121,HILLSIDE EL,REGULAR INSTRUCTIONAL,,4500 CLIFTON AVE,EL PASO,TX,79903-3197,4500 CLIFTON AVE,EL PASO,TX,79903-3197,(915) 587-2560,(915) 566-5210,hillside@episd.org,hillside.episd.org,MS CYNTHIA ANDERSON   ,'EE-05,532,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902123,HUGHEY EL,REGULAR INSTRUCTIONAL,,6201 HUGHEY,EL PASO,TX,79925-1890,6201 HUGHEY,EL PASO,TX,79925-1890,(915) 832-6670,(915) 779-6911,hughey@episd.org,hughey.episd.org,MR ADAN LOPEZ   ,'EE-05,683,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902125,LAMAR EL,REGULAR INSTRUCTIONAL,,1440 E CLIFF DR,EL PASO,TX,79902-2835,1440 E CLIFF DR,EL PASO,TX,79902-2835,(915) 351-3200,(915) 534-0083,lamar@episd.org,lamar.episd.org,MS BERTHA MARTINEZ   ,'EE-05,599,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902128,LOGAN EL,REGULAR INSTRUCTIONAL,,3200 ELLERTHORPE AVE,EL PASO,TX,79904-4299,3200 ELLERTHORPE AVE,EL PASO,TX,79904-4299,(915) 231-2720,(915) 566-8550,logan@episd.org,logan.episd.org,MS SUZANNE SCHWITTERS   ,'PK-05,402,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902129,MACARTHUR EL-INT,REGULAR INSTRUCTIONAL,,8101 WHITUS DR,EL PASO,TX,79925-5099,8101 WHITUS DR,EL PASO,TX,79925-5099,(915) 587-2680,(915) 779-2281,macarthur@episd.org,macarthur.episd.org,MS IRMA PIRTLE   ,'KG-08,768,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902130,MESITA EL,REGULAR INSTRUCTIONAL,,3307 N STANTON,EL PASO,TX,79902-2009,3307 N STANTON,EL PASO,TX,79902-2009,(915) 496-8180,(915) 534-7010,mesita@episd.org,mesita.episd.org,MS LAILA FERRIS   ,'EE-05,903,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902131,MILAM EL,REGULAR INSTRUCTIONAL,,5000 LUKE ST,EL PASO,TX,79908-3240,5000 LUKE ST,EL PASO,TX,79908-3240,(915) 587-2520,(915) 562-6448,milam@episd.org,milam.episd.org,MR ARMANDO LLANOS   ,'EE-05,591,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902133,NEWMAN EL,REGULAR INSTRUCTIONAL,,10275 ALCAN DR,EL PASO,TX,79924-3499,10275 ALCAN DR,EL PASO,TX,79924-3499,(915) 587-3580,(915) 759-8306,newman@episd.org,newman.episd.org,MS ROSA V PARGA   ,'EE-05,536,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902134,PARK EL,REGULAR INSTRUCTIONAL,,3601 EDGAR PARK AVE,EL PASO,TX,79904-2699,3601 EDGAR PARK AVE,EL PASO,TX,79904-2699,(915) 587-3540,(915) 759-8315,park@episd.org,park.episd.org,JAIME HERNANDEZ   ,'PK-05,558,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902135,PUTNAM EL,REGULAR INSTRUCTIONAL,,6508 FIESTA DR,EL PASO,TX,79912-5030,6508 FIESTA DR,EL PASO,TX,79912-5030,(915) 832-6700,(915) 585-2304,putnam@episd.org,putnam.episd.org,MS CYNTHIA SANCHEZ   ,'EE-05,450,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902136,ROBERTS EL,REGULAR INSTRUCTIONAL,,341 THORN DR,EL PASO,TX,79932-1598,341 THORN DR,EL PASO,TX,79932-1598,(915) 231-2660,(915) 585-2729,roberts@episd.org,roberts.episd.org,MR ROGELIO SEGOVIA   ,'EE-05,454,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902138,RUSK EL,REGULAR INSTRUCTIONAL,,3601 COPIA ST,EL PASO,TX,79930-4796,3601 COPIA ST,EL PASO,TX,79930-4796,(915) 587-2580,(915) 565-1666,rusk@episd.org,rusk.episd.org,MS REBECCA VEGA   ,'EE-05,348,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902140,SCHUSTER EL,REGULAR INSTRUCTIONAL,,5515 WILL RUTH AVE,EL PASO,TX,79924-5493,5515 WILL RUTH AVE,EL PASO,TX,79924-5493,(915) 231-2760,(915) 759-9315,schuster@episd.org,schuster.episd.org,NANCY K HANSON   ,'EE-05,276,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902141,STANTON EL,REGULAR INSTRUCTIONAL,,5414 HONDO PASS DR,EL PASO,TX,79924-7299,5414 HONDO PASS DR,EL PASO,TX,79924-7299,(915) 587-3520,(915) 759-9415,stanton@episd.org,stanton.episd.org,DR SARAH CHAVEZ-GIBSON   ,'EE-05,529,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902142,COLLINS EL,REGULAR INSTRUCTIONAL,,4860 TROPICANA AVE,EL PASO,TX,79924-3256,4860 TROPICANA AVE,EL PASO,TX,79924-3256,(915) 231-2600,(915) 759-7315,collins@episd.org,collins.episd.org,LETICIA EWING   ,'EE-05,566,Active,07/28/1982,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902143,TRAVIS EL,REGULAR INSTRUCTIONAL,,5000 N STEVENS ST,EL PASO,TX,79930-6034,5000 N STEVENS ST,EL PASO,TX,79930-6034,(915) 231-2740,(915) 565-2013,travis@episd.org,travis.episd.org,MS WANDA JOHNSON   ,'PK-05,367,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902144,VILAS EL,REGULAR INSTRUCTIONAL,,220 LAWTON ST,EL PASO,TX,79902-3698,220 LAWTON ST,EL PASO,TX,79902-3698,(915) 351-3240,(915) 542-0971,vilas@episd.org,vilas.episd.org,MS SANDRA MONTES-URANGA   ,'EE-05,278,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902146,WESTERN HILLS EL,REGULAR INSTRUCTIONAL,,530 THUNDERBIRD DR,EL PASO,TX,79912-3397,530 THUNDERBIRD DR,EL PASO,TX,79912-3397,(915) 832-6950,(915) 585-3303,westernhills@episd.org,westernhills.episd.org,MS SYLVIA HAYNES   ,'EE-05,523,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902147,ZACH WHITE EL,REGULAR INSTRUCTIONAL,,4256 ROXBURG DR,EL PASO,TX,79922-1299,4256 ROXBURY DR,EL PASO,TX,79922-1299,(915) 584-1141,(915) 585-3619,white@episd.org,white.episd.org,MR JOEL VALENCIA   ,'EE-05,451,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902148,ZAVALA EL,REGULAR INSTRUCTIONAL,,51 N HAMMETT ST,EL PASO,TX,79905-2596,51 N HAMMETT ST,EL PASO,TX,79905-2596,(915) 496-8160,(915) 542-1760,zavala@episd.org,zavala.episd.org,MS TERESA ZAMARRIPA   ,'EE-05,286,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902149,CLENDENIN EL,REGULAR INSTRUCTIONAL,,2701 HARRISON AVE,EL PASO,TX,79930-2402,2701 HARRISON AVE,EL PASO,TX,79930-2402,(915) 231-2640,(915) 566-4459,clendenin@episd.org,clendenin.episd.org,MS MARTHA MARTINEZ   ,'EE-05,491,Active,09/01/1982,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902150,LEE EL,REGULAR INSTRUCTIONAL,,7710 PANDORA ST,EL PASO,TX,79904-3899,7710 PANDORA ST,EL PASO,TX,79904-3899,(915) 587-3560,(915) 759-8115,lee@episd.org,lee.episd.org,TERRY MONTES   ,'EE-05,662,Active,09/01/1982,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902151,CIELO VISTA EL,REGULAR INSTRUCTIONAL,,9000 BASIL CT,EL PASO,TX,79925-4021,9000 BASIL CT,EL PASO,TX,79925-4021,(915) 626-2000,(915) 599-2965,cielovista@episd.org,cielovista.org,KATHRYN B MCMILLAN   ,'EE-05,382,Active,07/01/1987,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902153,WHITAKER EL,REGULAR INSTRUCTIONAL,,4700 RUTHERFORD DR,EL PASO,TX,79924-6905,4700 RUTHERFORD DR,EL PASO,TX,79924-6905,(915) 231-2820,(915) 751-9436,whitaker@episd.org,whitaker.episd.org,MS TERRI D MATTHEWS   ,'PK-05,507,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902155,JOHNSON EL,REGULAR INSTRUCTIONAL,,499 CABARET DR,EL PASO,TX,79912-5498,499 CABARET DR,EL PASO,TX,79912-5498,(915) 832-3940,(915) 581-0917,johnson@episd.org,johnson.episd.org,MR ARTURO R GONZALEZ   ,'EE-05,551,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902156,RIVERA EL,REGULAR INSTRUCTIONAL,,6445 ESCONDIDO DR,EL PASO,TX,79912-2995,6445 ESCONDIDO DR,EL PASO,TX,79912-2995,(915) 231-2780,(915) 585-2337,rivera@episd.org,rivera.episd.org,SANDRA SANCHEZ   ,'EE-05,394,Active,07/01/1980,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902158,BRADLEY EL,REGULAR INSTRUCTIONAL,,5330 SWEETWATER DR,EL PASO,TX,79924-1238,5330 SWEETWATER DR,EL PASO,TX,79924-1238,(915) 849-2840,(915) 821-0628,bradley@episd.org,bradley.episd.org,MRS KARLA ONICK   ,'EE-05,389,Active,07/28/1987,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902159,POLK EL,REGULAR INSTRUCTIONAL,,940 BELVIDERE ST,EL PASO,TX,79912-2425,940 BELVIDERE ST,EL PASO,TX,79912-2425,(915) 832-6970,(915) 584-6124,polk@episd.org,polk.episd.org,MS MICAELA VARELA   ,'EE-05,626,Active,07/28/1987,3/14/2015 5:35:08 AM
'071,EL PASO COUNTY,'19,'071902,EL PASO ISD,INDEPENDENT,P O BOX 20100,EL PASO,TX,79998-0100,6531 BOEING DR,EL PASO,TX,79925,(915) 230-2577,(915) 230-0575,info@episd.org,www.episd.org,JUAN E CABRERA   ,60852,'071902160,MITZI BOND EL,REGULAR INSTRUCTIONAL,,250 LINDBERG AVE,EL PASO,TX,79932-2114,250 LINDBERG AVE,EL PASO,TX,79932-2114,(915) 832-6930,(915) 581-1220,bond@episd.org,bond.episd.org,MS HAIDI APPEL   ,'EE-05,565,Active,07/01/1980,3/14/2015 5:35:08 AM
