County Number,County Name,Region Number,District Number,District Name,District Type,District Street Address,District City,District State,District Zip,District Site Street Address,District Site City,District Site State,District Site Zip,District Phone,District Fax,District Email Address,District Web Page Address,District Superintendent,District Enrollment as of Oct 2014,School Number,School Name,Instruction Type,Charter Type,School Street Address,School City,School State,School Zip,School Site Street Address,School Site City,School Site State,School Site Zip,School Phone,School Fax,School Email Address,School Web Page Address,School Principal,Grade Range,School Enrollment as of Oct 2014,School Status,School Status Date,Update Date
'226,TOM GREEN COUNTY,'15,'226906,WALL ISD,INDEPENDENT,P O BOX 259,WALL,TX,76957-0259,8065 LOOP 570,WALL,TX,76957-0259,(325) 651-7790,(325) 651-5081,walter.holik@wallisd.net,www.wallisd.net,MR WALTER EMIL HOLIK JR   ,1105,'226906180,WALL SPECIAL PROGRAMS,ALTERNATIVE INSTRUCTIONAL,,P O BOX 259,WALL,TX,76957-0259,8065 LOOP 570,WALL,TX,76957-0259,(325) 651-7790,(325) 651-5081,CHERYL.MARSH@WALLISD.NET,,    ,'EE-12,0,Active,07/01/1994,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226906,WALL ISD,INDEPENDENT,P O BOX 259,WALL,TX,76957-0259,8065 LOOP 570,WALL,TX,76957-0259,(325) 651-7790,(325) 651-5081,walter.holik@wallisd.net,www.wallisd.net,MR WALTER EMIL HOLIK JR   ,1105,'226906191,WALL PPCD,ALTERNATIVE INSTRUCTIONAL,,P O BOX 259,WALL,TX,76957-0259,8065 LOOP 570,WALL,TX,76957-0259, , ,,,    ,'EE-PK,5,Active,07/01/1998,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226907,GRAPE CREEK ISD,INDEPENDENT,8207 U S HWY 87 N,SAN ANGELO,TX,76901,8207 U S HWY 87 N,SAN ANGELO,TX,76901,(325) 658-7823,(325) 658-8719,teri.deweber@grapecreekisd.net,www.grapecreekisd.net,MRS BARBIE MCMATH   ,1108,'226907001,GRAPE CREEK H S,REGULAR INSTRUCTIONAL,,8207 US HWY 87 N,SAN ANGELO,TX,76901,8834 GRAPE CREEK RD,SAN ANGELO,TX,76901,(325) 653-1852 ext:5000,(325) 653-3568,teri.deweber@grapecreekisd.net,www.grapecreekisd.net/Domain/55,MR ROGER HENDERSON   ,'09-12,306,Active,07/01/1995,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226907,GRAPE CREEK ISD,INDEPENDENT,8207 U S HWY 87 N,SAN ANGELO,TX,76901,8207 U S HWY 87 N,SAN ANGELO,TX,76901,(325) 658-7823,(325) 658-8719,teri.deweber@grapecreekisd.net,www.grapecreekisd.net,MRS BARBIE MCMATH   ,1108,'226907002,FAIRVIEW ACCELERATED,ALTERNATIVE INSTRUCTIONAL,,2405 FAIRVIEW RD,SAN ANGELO,TX,76904,2405 FAIRVIEW RD,SAN ANGELO,TX,76904,(325) 651-7656,(325) 651-8504,kathy.henshaw@netxv.net,,MR BERT JOHNSON   ,'05-12,10,Active,06/04/1996,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226907,GRAPE CREEK ISD,INDEPENDENT,8207 U S HWY 87 N,SAN ANGELO,TX,76901,8207 U S HWY 87 N,SAN ANGELO,TX,76901,(325) 658-7823,(325) 658-8719,teri.deweber@grapecreekisd.net,www.grapecreekisd.net,MRS BARBIE MCMATH   ,1108,'226907005,FAIRVIEW DAEP,DAEP INSTRUCTIONAL,,2405 FAIRVIEW SCHOOL RD,SAN ANGELO,TX,76901,2405 FAIRVIEW SCHOOL RD,SAN ANGELO,TX,76904,(325) 651-7656,(325) 651-8504,kathy.henshaw@netxv.net,,MR BERT JOHNSON   ,'KG-12,7,Active,05/18/2000,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226907,GRAPE CREEK ISD,INDEPENDENT,8207 U S HWY 87 N,SAN ANGELO,TX,76901,8207 U S HWY 87 N,SAN ANGELO,TX,76901,(325) 658-7823,(325) 658-8719,teri.deweber@grapecreekisd.net,www.grapecreekisd.net,MRS BARBIE MCMATH   ,1108,'226907041,GRAPE CREEK MIDDLE,REGULAR INSTRUCTIONAL,,8207 US HWY 87 N,SAN ANGELO,TX,76901,9633 GRAPE CREEK RD,SAN ANGELO,TX,76901,(325) 655-1735 ext:3000,(325) 657-2997,teri.deweber@grapecreekisd.net,www.grapecreekisd.net/Domain/117,MR BRAD BEHRENDT   ,'06-08,241,Active,09/01/1975,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226907,GRAPE CREEK ISD,INDEPENDENT,8207 U S HWY 87 N,SAN ANGELO,TX,76901,8207 U S HWY 87 N,SAN ANGELO,TX,76901,(325) 658-7823,(325) 658-8719,teri.deweber@grapecreekisd.net,www.grapecreekisd.net,MRS BARBIE MCMATH   ,1108,'226907101,GRAPE CREEK INT,REGULAR INSTRUCTIONAL,,8207 US HWY 87 N,SAN ANGELO,TX,76901,8207 US HWY 87 N,SAN ANGELO,TX,76901,(325) 655-1735 ext:2000,(325) 658-2623,teri.deweber@grapecreekisd.net,www.grapecreekisd.net/Domain/159,MRS LEIGH ANN STEPHENS   ,'03-05,250,Active,09/01/1975,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226907,GRAPE CREEK ISD,INDEPENDENT,8207 U S HWY 87 N,SAN ANGELO,TX,76901,8207 U S HWY 87 N,SAN ANGELO,TX,76901,(325) 658-7823,(325) 658-8719,teri.deweber@grapecreekisd.net,www.grapecreekisd.net,MRS BARBIE MCMATH   ,1108,'226907104,GRAPE CREEK PRI,REGULAR INSTRUCTIONAL,,8207 U S HWY 87 N,SAN ANGELO,TX,76901,9633 GRAPE CREEK RD,SAN ANGELO,TX,76901,(325) 655-1735 ext:2000,(325) 658-2623,admin@grapecreekisd.net,www.grapecreekisd.net/Domain/159,MS ANGIE SMETANA   ,'EE-02,294,Active,05/15/2012,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226908,VERIBEST ISD,INDEPENDENT,P O BOX 490,VERIBEST,TX,76886-0475,10062 F M HWY 380,VERIBEST,TX,76886,(325) 655-4912,(325) 655-3355,BOBBY.FRYAR@VERIBESTISD.NET,veribest.netxv.net,MR BOBBY FRYAR   ,282,'226908001,VERIBEST H S,REGULAR INSTRUCTIONAL,,P O BOX 490,VERIBEST,TX,76886-0490,10062 F M HWY 380,VERIBEST,TX,76886,(325) 655-2851,(325) 653-0551,Ken.Newman@veribestisd.net,veribest.netxv.net,MR JIM MEREDITH   ,'07-12,-1,Active,09/01/1975,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226908,VERIBEST ISD,INDEPENDENT,P O BOX 490,VERIBEST,TX,76886-0475,10062 F M HWY 380,VERIBEST,TX,76886,(325) 655-4912,(325) 655-3355,BOBBY.FRYAR@VERIBESTISD.NET,veribest.netxv.net,MR BOBBY FRYAR   ,282,'226908002,FAIRVIEW ACCELERATED,ALTERNATIVE INSTRUCTIONAL,,2405 FAIRVIEW SCHOOL RD,SAN ANGELO,TX,76904-9664,2405 FAIRVIEW SCHOOL RD,SAN ANGELO,TX,76904-9664,(325) 651-7656, ,,,MR BERT JOHNSON   ,'07-12,-1,Active,07/01/1994,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226908,VERIBEST ISD,INDEPENDENT,P O BOX 490,VERIBEST,TX,76886-0475,10062 F M HWY 380,VERIBEST,TX,76886,(325) 655-4912,(325) 655-3355,BOBBY.FRYAR@VERIBESTISD.NET,veribest.netxv.net,MR BOBBY FRYAR   ,282,'226908005,VERIBEST DAEP,DAEP INSTRUCTIONAL,,2405 FAIRVIEW SCHOOL RD,SAN ANGELO,TX,76904,2405 FAIRVIEW SCHOOL RD,SAN ANGELO,TX,76904,(325) 651-7656, ,bert.johnson@netxv.net,,BERT JOHNSON   ,'06-12,0,Active,01/07/2003,3/14/2015 5:35:26 AM
'226,TOM GREEN COUNTY,'15,'226908,VERIBEST ISD,INDEPENDENT,P O BOX 490,VERIBEST,TX,76886-0475,10062 F M HWY 380,VERIBEST,TX,76886,(325) 655-4912,(325) 655-3355,BOBBY.FRYAR@VERIBESTISD.NET,veribest.netxv.net,MR BOBBY FRYAR   ,282,'226908101,VERIBEST EL,REGULAR INSTRUCTIONAL,,P O BOX 490,VERIBEST,TX,76886,10062 F M HWY 380,VERIBEST,TX,76886,(325) 655-2851,(325) 653-0551,wes.brown@veribestisd.net,veribestisd.net,MR ERNIE REYNOLDS   ,'EE-06,142,Active,09/01/1975,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227506,UNIVERSITY OF TEXAS AT AUSTIN H S,INDEPENDENT,P O BOX 7700,AUSTIN,TX,78713-7700,2901 N IH 35,AUSTIN,TX,78722,(512) 471-1838,(512) 471-7853,harrison.keller@austin.utexas.edu,www.utexas.edu/ce/k16,DR HARRISON KELLER   ,0,'227506001,UNIVERSITY OF TEXAS AT AUSTIN H S,REGULAR INSTRUCTIONAL,,P O BOX 7700,AUSTIN,TX,78713-7700,2901 N IH-35,AUSTIN,TX,78722,(512) 471-4808,(512) 475-7933,uths@utk16.org,www.utexas.edu/ce/k16/ut-high-school/overview/,DR LORNA J HARRISON   ,'09-12,0,Active,02/10/2000,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227622,TEXAS JUVENILE JUSTICE DEPARTMENT,TJJD,P O BOX 12757,AUSTIN,TX,78711-2757,11209 METRIC BLVD,AUSTIN,TX,78758,(512) 490-7130,(512) 490-7717,amy.lopez@tjjd.texas.gov,www.tjjd.texas.gov,MS AMY LOPEZ   ,1024,'227622002,LONE STAR H S EAST CENTRAL,REGULAR INSTRUCTIONAL,,116 BURLESON RD,MART,TX,76664,116 BURLESON RD,MART,TX,76664,(254) 297-5716,(254) 297-5720,Shirley.Garcia@tjjd.texas.gov,,MS SHIRLEY GARCIA   ,'05-12,53,Active,08/10/2012,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227622,TEXAS JUVENILE JUSTICE DEPARTMENT,TJJD,P O BOX 12757,AUSTIN,TX,78711-2757,11209 METRIC BLVD,AUSTIN,TX,78758,(512) 490-7130,(512) 490-7717,amy.lopez@tjjd.texas.gov,www.tjjd.texas.gov,MS AMY LOPEZ   ,1024,'227622004,LONE STAR H S SOUTH,REGULAR INSTRUCTIONAL,,3801 E MONTE CRISTO RD,EDINBURG,TX,78541-8901,3801 E MONTE CRISTO RD,EDINBURG,TX,78541-8901,(956) 289-5562,(956) 289-5578,Andre.Jenerson@tjjd.texas.gov,,ANDRE JENERSON   ,'05-12,131,Active,08/10/2012,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227622,TEXAS JUVENILE JUSTICE DEPARTMENT,TJJD,P O BOX 12757,AUSTIN,TX,78711-2757,11209 METRIC BLVD,AUSTIN,TX,78758,(512) 490-7130,(512) 490-7717,amy.lopez@tjjd.texas.gov,www.tjjd.texas.gov,MS AMY LOPEZ   ,1024,'227622005,LONE STAR H S NORTH,REGULAR INSTRUCTIONAL,,1379 FM 678,GAINESVILLE,TX,76240-9398,1379 FM 678,GAINESVILLE,TX,76240-9398,(940) 665-0701 ext:144 ,(940) 665-9416,Vikki.Reasor@tjjd.texas.gov,,MS VIKKI REASOR   ,'05-12,246,Active,08/10/2012,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227622,TEXAS JUVENILE JUSTICE DEPARTMENT,TJJD,P O BOX 12757,AUSTIN,TX,78711-2757,11209 METRIC BLVD,AUSTIN,TX,78758,(512) 490-7130,(512) 490-7717,amy.lopez@tjjd.texas.gov,www.tjjd.texas.gov,MS AMY LOPEZ   ,1024,'227622006,LONE STAR H S SOUTHEAST,REGULAR INSTRUCTIONAL,,P O BOX 600,GIDDINGS,TX,78942,2261 JAMES TURMAN RD,GIDDINGS,TX,78942,(979) 542-4522,(979) 542-7816,Dennis.Smith@tjjd.texas.gov,,MR DENNIS SMITH   ,'05-12,207,Active,08/10/2012,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227622,TEXAS JUVENILE JUSTICE DEPARTMENT,TJJD,P O BOX 12757,AUSTIN,TX,78711-2757,11209 METRIC BLVD,AUSTIN,TX,78758,(512) 490-7130,(512) 490-7717,amy.lopez@tjjd.texas.gov,www.tjjd.texas.gov,MS AMY LOPEZ   ,1024,'227622008,LONE STAR H S CENTRAL,REGULAR INSTRUCTIONAL,,116 BURLESON RD,MART,TX,76664,116 BURLESON RD,MART,TX,76664,(254) 297-5716,(254) 297-5720,Shirley.Garcia@tjjd.texas.gov,,MS SHIRLEY GARCIA   ,'05-12,201,Active,08/10/2012,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227622,TEXAS JUVENILE JUSTICE DEPARTMENT,TJJD,P O BOX 12757,AUSTIN,TX,78711-2757,11209 METRIC BLVD,AUSTIN,TX,78758,(512) 490-7130,(512) 490-7717,amy.lopez@tjjd.texas.gov,www.tjjd.texas.gov,MS AMY LOPEZ   ,1024,'227622009,LONE STAR H S WEST,REGULAR INSTRUCTIONAL,,P O BOX 1267,BROWNWOOD,TX,76804,600 FM 8254,BROWNWOOD,TX,76801,(325) 641-4244,(325) 643-4659,david.sammons@tjjd.texas.gov,,MR DAVID SAMMONS   ,'05-12,186,Active,08/10/2012,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227803,WAYSIDE SCHOOLS,CHARTER,6405 S IH 35,AUSTIN,TX,78744,6405 S IH 35,AUSTIN,TX,78744,(512) 220-9183,(512) 383-0665,info@waysideschools.org,www.waysideschools.org,MATTHEW ABBOTT   ,1368,'227803001,SCI-TECH PREPARATORY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,6405 S IH 35,AUSTIN,TX,78744,6405 S IH 35,AUSTIN,TX,78744,(512) 220-9120,(512) 383-0665,info@sci-techprep.org,www.sci-techprep.org,MARY BRINKMAN   ,'06-12,252,Active,07/02/2013,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227803,WAYSIDE SCHOOLS,CHARTER,6405 S IH 35,AUSTIN,TX,78744,6405 S IH 35,AUSTIN,TX,78744,(512) 220-9183,(512) 383-0665,info@waysideschools.org,www.waysideschools.org,MATTHEW ABBOTT   ,1368,'227803101,EDEN PARK ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,6215 MANCHACA RD BLDG D,AUSTIN,TX,78745,6215 MANCHACA RD BLDG D,AUSTIN,TX,78745,(512) 383-0613,(512) 383-0665,info@edenparkacademy.org,www.edenparkacademy.org,JOHNNIE SMITH   ,'EE-06,439,Active,04/01/1998,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227803,WAYSIDE SCHOOLS,CHARTER,6405 S IH 35,AUSTIN,TX,78744,6405 S IH 35,AUSTIN,TX,78744,(512) 220-9183,(512) 383-0665,info@waysideschools.org,www.waysideschools.org,MATTHEW ABBOTT   ,1368,'227803102,REAL LEARNING ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,6405 S IH 35,AUSTIN,TX,78744,6405 S IH 35,AUSTIN,TX,78744,(512) 438-7325,(512) 383-0665,info@reallearningacademy.org,www.reallearningacademy.org,MICHELE STAHL   ,'PK-05,677,Active,07/30/2012,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227804,NYOS CHARTER SCHOOL,CHARTER,12301 N LAMAR BLVD,AUSTIN,TX,78753-6507,12301 N LAMAR BLVD,AUSTIN,TX,78753-6507,(512) 583-6967,(512) 583-6973,kzimmermann@nyos.org,www.nyos.org,KATHLEEN ZIMMERMANN   ,922,'227804101,NYOS CHARTER SCHOOL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,12301 N LAMAR BLVD,AUSTIN,TX,78753-6507,12301 N LAMAR BLVD,AUSTIN,TX,78753-6507,(512) 583-6967,(512) 583-6973,cwilson@nyos.org,www.nyos.org,MR CURTIS WILSON   ,'04-12,597,Active,04/01/1998,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227804,NYOS CHARTER SCHOOL,CHARTER,12301 N LAMAR BLVD,AUSTIN,TX,78753-6507,12301 N LAMAR BLVD,AUSTIN,TX,78753-6507,(512) 583-6967,(512) 583-6973,kzimmermann@nyos.org,www.nyos.org,KATHLEEN ZIMMERMANN   ,922,'227804102,NYOS - MAGNOLIA MCCULLOUGH CAMPUS,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,1605 KRAMER LN,AUSTIN,TX,78758,1605 KRAMER LN,AUSTIN,TX,78758,(512) 275-1593,(512) 287-5258,tberkenhoff@nyos.org,www.nyos.org,TERRY BERKENHOFF   ,'PK-03,325,Active,09/01/2001,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227805,TEXAS EMPOWERMENT ACADEMY,CHARTER,3613 BLUESTEIN DR,AUSTIN,TX,78721,3613 BLUESTEIN DR,AUSTIN,TX,78721,(512) 494-1076,(512) 494-1009,txempowac@hotmail.com,,DAVID W NOWLIN   ,271,'227805041,TEXAS EMPOWERMENT ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,3613 BLUESTEIN DR,AUSTIN,TX,78721,3613 BLUESTEIN DR,AUSTIN,TX,78721,(512) 494-1076,(512) 494-0199,dwnow@hotmail.com,,DAVID NOWLIN   ,'05-12,108,Active,03/30/1998,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227805,TEXAS EMPOWERMENT ACADEMY,CHARTER,3613 BLUESTEIN DR,AUSTIN,TX,78721,3613 BLUESTEIN DR,AUSTIN,TX,78721,(512) 494-1076,(512) 494-1009,txempowac@hotmail.com,,DAVID W NOWLIN   ,271,'227805101,TEXAS EMPOWERMENT ACADEMY EL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,6414 N HAMPTON,AUSTIN,TX,78723,6414 N HAMPTON,AUSTIN,TX,78723,(512) 494-1076,(512) 494-1009,txempowac@hotmail.com,,DAVID W NOWLIN   ,'KG-05,163,Active,08/19/2009,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227806,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,CHARTER,2200 E 6TH ST,AUSTIN,TX,78702-7667,2200 E 6TH ST,AUSTIN,TX,78702-7667,(512) 471-4864,(512) 232-9177,m.m.chavez@austin.utexas.edu,www.ut-ucs.org,DR MELISSA M CHAVEZ   ,439,'227806005,SETTLEMENT HOME,ALTERNATIVE INSTRUCTIONAL,COLLEGE/UNIVERSITY CHARTER,1600 PAYTON GIN RD,AUSTIN,TX,78758,1600 PAYTON GIN RD,AUSTIN,TX,78758,(512) 695-6596,(512) 232-9177,mtoliver@austin.utexas.edu,www.ut-ucs.org,MAYOLA TOLIVER   ,'06-12,34,Active,11/01/1999,3/14/2015 5:35:26 AM
'227,TRAVIS COUNTY,'13,'227806,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,CHARTER,2200 E 6TH ST,AUSTIN,TX,78702-7667,2200 E 6TH ST,AUSTIN,TX,78702-7667,(512) 471-4864,(512) 232-9177,m.m.chavez@austin.utexas.edu,www.ut-ucs.org,DR MELISSA M CHAVEZ   ,439,'227806009,PATHFINDER CAMP,ALTERNATIVE INSTRUCTIONAL,COLLEGE/UNIVERSITY CHARTER,20800 FM 150 W,DRIFTWOOD,TX,78619-0040,20800 FM 150 W,DRIFTWOOD,TX,78619-0040,(512) 496-7955,(512) 232-9177,melissaruffin@austin.utexas.edu,www.ut-ucs.org,CHRISTEE JACKSON   ,'KG-12,18,Active,11/01/1999,3/14/2015 5:35:26 AM
