County Number,County Name,Region Number,District Number,District Name,District Type,District Street Address,District City,District State,District Zip,District Site Street Address,District Site City,District Site State,District Site Zip,District Phone,District Fax,District Email Address,District Web Page Address,District Superintendent,District Enrollment as of Oct 2014,School Number,School Name,Instruction Type,Charter Type,School Street Address,School City,School State,School Zip,School Site Street Address,School Site City,School Site State,School Site Zip,School Phone,School Fax,School Email Address,School Web Page Address,School Principal,Grade Range,School Enrollment as of Oct 2014,School Status,School Status Date,Update Date
'146,LIBERTY COUNTY,'04,'146904,HARDIN ISD,INDEPENDENT,P O BOX 330,HARDIN,TX,77561-0330,209 CR 2003 N,HARDIN,TX,77561-0330,(936) 298-2112,(936) 298-9161,tmarberry@hardinisd.net,www.hardinisd.net,MR BOB PARKER   ,1317,'146904001,HARDIN H S,REGULAR INSTRUCTIONAL,,P O BOX 330,HARDIN,TX,77561-0330,406 FM 834 E,HARDIN,TX,77561-0330,(936) 298-2118,(936) 298-3612,rressler@hardinisd.net,,RONALD SCOTT   MR RICHARD RESSLER   ,'09-12,336,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146904,HARDIN ISD,INDEPENDENT,P O BOX 330,HARDIN,TX,77561-0330,209 CR 2003 N,HARDIN,TX,77561-0330,(936) 298-2112,(936) 298-9161,tmarberry@hardinisd.net,www.hardinisd.net,MR BOB PARKER   ,1317,'146904003,HARDIN/CHAMBERS CTR,DAEP INSTRUCTIONAL,,1715 HWY 146 BYPASS,LIBERTY,TX,77575-0609,1715 HWY 146 BYPASS,LIBERTY,TX,77575-0609,(936) 336-1045,(936) 336-7208,,,MR KEN YOUNG   ,'03-12,7,Active,01/25/1996,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146904,HARDIN ISD,INDEPENDENT,P O BOX 330,HARDIN,TX,77561-0330,209 CR 2003 N,HARDIN,TX,77561-0330,(936) 298-2112,(936) 298-9161,tmarberry@hardinisd.net,www.hardinisd.net,MR BOB PARKER   ,1317,'146904041,HARDIN J H,REGULAR INSTRUCTIONAL,,P O BOX 330,HARDIN,TX,77561-0330,393 FM 834 E,HARDIN,TX,77561-0330,(936) 298-2054,(936) 298-3264,atidwell@hardinisd.net,,JULIA HALL   ,'07-08,201,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146904,HARDIN ISD,INDEPENDENT,P O BOX 330,HARDIN,TX,77561-0330,209 CR 2003 N,HARDIN,TX,77561-0330,(936) 298-2112,(936) 298-9161,tmarberry@hardinisd.net,www.hardinisd.net,MR BOB PARKER   ,1317,'146904042,HARDIN INT,REGULAR INSTRUCTIONAL,,P O BOX 330,HARDIN,TX,77561,230 CR 2003 N,HARDIN,TX,77561-0330,(936) 298-2054,(936) 298-3782,atidwell@hardinisd.net,,JULIA HALL   ,'05-06,196,Active,09/01/2004,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146904,HARDIN ISD,INDEPENDENT,P O BOX 330,HARDIN,TX,77561-0330,209 CR 2003 N,HARDIN,TX,77561-0330,(936) 298-2112,(936) 298-9161,tmarberry@hardinisd.net,www.hardinisd.net,MR BOB PARKER   ,1317,'146904102,HARDIN EL,REGULAR INSTRUCTIONAL,,P O BOX 330,HARDIN,TX,77561-0330,12195 HWY 146N,HARDIN,TX,77561-0330,(936) 298-2114,(936) 298-9153,pcolton@hardinisd.net,,PENNY COLTON   RAYMOND DUMAS   ,'EE-04,577,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'05,'146905,HULL-DAISETTA ISD,INDEPENDENT,P O BOX 477,DAISETTA,TX,77533-0477,117 N MAIN HWY 770,DAISETTA,TX,77533-0477,(936) 536-6321 ext:141 ,(936) 536-6251,tsmith@hdisd.net,www.hdisd.net,MRS MARY HUCKABAY   ,491,'146905001,HULL-DAISETTA H S,REGULAR INSTRUCTIONAL,,P O BOX 477,DAISETTA,TX,77533-0477,117 N MAIN HWY 770,DAISETTA,TX,77533-0477,(936) 536-6321 ext:116 ,(936) 536-3839,qgodwin@hdisd.net,www.hdisd.net,MR QUINN GODWIN   ,'09-12,163,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'05,'146905,HULL-DAISETTA ISD,INDEPENDENT,P O BOX 477,DAISETTA,TX,77533-0477,117 N MAIN HWY 770,DAISETTA,TX,77533-0477,(936) 536-6321 ext:141 ,(936) 536-6251,tsmith@hdisd.net,www.hdisd.net,MRS MARY HUCKABAY   ,491,'146905003,HARDIN/CHAMBERS CTR,DAEP INSTRUCTIONAL,,1715 HWY 146 BYPASS,LIBERTY,TX,77575-1715,1715 146 BY PASS,LIBERTY,TX,77575-1715, , ,tsmith@hdisd.net,,    ,'06-12,-1,Active,01/01/1998,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'05,'146905,HULL-DAISETTA ISD,INDEPENDENT,P O BOX 477,DAISETTA,TX,77533-0477,117 N MAIN HWY 770,DAISETTA,TX,77533-0477,(936) 536-6321 ext:141 ,(936) 536-6251,tsmith@hdisd.net,www.hdisd.net,MRS MARY HUCKABAY   ,491,'146905041,HULL-DAISETTA J H,REGULAR INSTRUCTIONAL,,P O BOX 477,DAISETTA,TX,77533-0477,117 N MAIN HWY 770,DAISETTA,TX,77533,(936) 536-6321 ext:116 ,(936) 536-3839,qgodwin@hdisd.net,www.hdisd.net,MR QUINN GODWIN   ,'07-08,-1,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'05,'146905,HULL-DAISETTA ISD,INDEPENDENT,P O BOX 477,DAISETTA,TX,77533-0477,117 N MAIN HWY 770,DAISETTA,TX,77533-0477,(936) 536-6321 ext:141 ,(936) 536-6251,tsmith@hdisd.net,www.hdisd.net,MRS MARY HUCKABAY   ,491,'146905101,HULL-DAISETTA EL,REGULAR INSTRUCTIONAL,,P O BOX 477,DAISETTA,TX,77533-0477,7243 FM 834E,HULL,TX,77564,(936) 536-6667 ext:114 ,(936) 536-3800,kfrauenberger@hdisd.net,www.hdisd.net,MR KEVIN FRAUENBERGER   ,'EE-06,254,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146906,LIBERTY ISD,INDEPENDENT,1600 GRAND AVE,LIBERTY,TX,77575-4725,1600 GRAND AVE,LIBERTY,TX,77575-4725,(936) 336-7213 ext:233 ,(888) 519-6836,rpgunter@libertyisd.net,www.libertyisd.net,DR CODY ABSHIER   ,2115,'146906001,LIBERTY H S,REGULAR INSTRUCTIONAL,,2615 JEFFERSON DR,LIBERTY,TX,77575-4312,2615 JEFFERSON DR,LIBERTY,TX,77575-4312,(936) 336-6483 ext:222 ,(936) 336-3931,cdbarrett@libertyisd.net,,DR CHAD BARRETT   ,'09-12,604,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146906,LIBERTY ISD,INDEPENDENT,1600 GRAND AVE,LIBERTY,TX,77575-4725,1600 GRAND AVE,LIBERTY,TX,77575-4725,(936) 336-7213 ext:233 ,(888) 519-6836,rpgunter@libertyisd.net,www.libertyisd.net,DR CODY ABSHIER   ,2115,'146906003,HARDIN/CHAMBERS CTR,DAEP INSTRUCTIONAL,,1715 HWY 146 BYPASS,LIBERTY,TX,77575,1715 HWY 146 BYPASS,LIBERTY,TX,77575,(936) 336-1045,(936) 336-7208,jpyoung@libertyisd.net,,MR JAMES YOUNG   ,'01-12,-1,Active,01/25/1996,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146906,LIBERTY ISD,INDEPENDENT,1600 GRAND AVE,LIBERTY,TX,77575-4725,1600 GRAND AVE,LIBERTY,TX,77575-4725,(936) 336-7213 ext:233 ,(888) 519-6836,rpgunter@libertyisd.net,www.libertyisd.net,DR CODY ABSHIER   ,2115,'146906041,LIBERTY MIDDLE,REGULAR INSTRUCTIONAL,,2515 JEFFERSON,LIBERTY,TX,77575-4794,2515 JEFFERSON,LIBERTY,TX,77575-4794,(936) 336-3582 ext:4021,(936) 336-1021,rlsmith@libertyisd.net,,MS RHONDA SMITH   ,'06-08,446,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146906,LIBERTY ISD,INDEPENDENT,1600 GRAND AVE,LIBERTY,TX,77575-4725,1600 GRAND AVE,LIBERTY,TX,77575-4725,(936) 336-7213 ext:233 ,(888) 519-6836,rpgunter@libertyisd.net,www.libertyisd.net,DR CODY ABSHIER   ,2115,'146906102,SAN JACINTO EL,REGULAR INSTRUCTIONAL,,1629 GRAND AVE,LIBERTY,TX,77575,1629 GRAND AVE,LIBERTY,TX,77575,(936) 336-3161,(936) 336-5751,taconnelly@libertyisd.net,,MR TOM CONNELLY   ,'EE-01,-1,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146906,LIBERTY ISD,INDEPENDENT,1600 GRAND AVE,LIBERTY,TX,77575-4725,1600 GRAND AVE,LIBERTY,TX,77575-4725,(936) 336-7213 ext:233 ,(888) 519-6836,rpgunter@libertyisd.net,www.libertyisd.net,DR CODY ABSHIER   ,2115,'146906103,LIBERTY EL,REGULAR INSTRUCTIONAL,,1202 BOWIE ST,LIBERTY,TX,77575-3594,1202 BOWIE ST,LIBERTY,TX,77575-3594,(936) 336-3603,(936) 336-6077,sccain@libertyisd.net,,MRS STACEY CAIN   ,'02-05,616,Active,12/30/1976,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146907,TARKINGTON ISD,INDEPENDENT,2770 FM 163,CLEVELAND,TX,77327,2770 FM 163,CLEVELAND,TX,77327,(281) 592-8781,(281) 592-3969,kweldon@tarkington.isd.esc4.net,www.tarkingtonisd.net,KEVIN WELDON   ,1873,'146907001,TARKINGTON H S,REGULAR INSTRUCTIONAL,,2770 FM 163,CLEVELAND,TX,77327,2770 FM 163,CLEVELAND,TX,77327,(281) 592-7739,(281) 592-0693,,www.tarkingtonisd.net,DANIEL BARTON   ,'09-12,542,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146907,TARKINGTON ISD,INDEPENDENT,2770 FM 163,CLEVELAND,TX,77327,2770 FM 163,CLEVELAND,TX,77327,(281) 592-8781,(281) 592-3969,kweldon@tarkington.isd.esc4.net,www.tarkingtonisd.net,KEVIN WELDON   ,1873,'146907041,TARKINGTON MIDDLE,REGULAR INSTRUCTIONAL,,2770 FM 163,CLEVELAND,TX,77327,2770 FM 163,CLEVELAND,TX,77327,(281) 592-7737,(281) 592-5241,,www.tarkingtonisd.net,DAVID OPP   ,'06-08,427,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146907,TARKINGTON ISD,INDEPENDENT,2770 FM 163,CLEVELAND,TX,77327,2770 FM 163,CLEVELAND,TX,77327,(281) 592-8781,(281) 592-3969,kweldon@tarkington.isd.esc4.net,www.tarkingtonisd.net,KEVIN WELDON   ,1873,'146907101,TARKINGTON PRI,REGULAR INSTRUCTIONAL,,2770 FM 163,CLEVELAND,TX,77327,2770 FM 163,CLEVELAND,TX,77327,(281) 592-7736,(281) 592-2361,,www.tarkingtonisd.net,SILAS HARE   ,'EE-03,626,Active, ,3/14/2015 5:35:19 AM
'146,LIBERTY COUNTY,'04,'146907,TARKINGTON ISD,INDEPENDENT,2770 FM 163,CLEVELAND,TX,77327,2770 FM 163,CLEVELAND,TX,77327,(281) 592-8781,(281) 592-3969,kweldon@tarkington.isd.esc4.net,www.tarkingtonisd.net,KEVIN WELDON   ,1873,'146907102,TARKINGTON INT,REGULAR INSTRUCTIONAL,,2770 FM 163,CLEVELAND,TX,77327,2770 FM 163,CLEVELAND,TX,77327,(281) 592-6134,(281) 592-2453,,www.tarkingtonisd.net,CALESTA HOUSE   ,'04-05,278,Active,05/31/1990,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147901,COOLIDGE ISD,INDEPENDENT,P O BOX 70,COOLIDGE,TX,76635-0070,1002 KIRVEN ST,COOLIDGE,TX,76635-0070,(254) 786-2206 ext:225 ,(254) 786-4835,rlowry@coolidge.k12.tx.us,www.coolidge.k12.tx.us,DR ROBERT D LOWRY   ,337,'147901001,COOLIDGE H S,REGULAR INSTRUCTIONAL,,P O BOX 70,COOLIDGE,TX,76635-0070,1002 KIRVEN,COOLIDGE,TX,76635-0070,(254) 786-4822 ext:221 ,(254) 786-4835,omuniz@coolidge.k12.tx.us,www.coolidge.k12.tx.us,OSCAR MUNIZ   ,'06-12,162,Active,07/01/1991,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147901,COOLIDGE ISD,INDEPENDENT,P O BOX 70,COOLIDGE,TX,76635-0070,1002 KIRVEN ST,COOLIDGE,TX,76635-0070,(254) 786-2206 ext:225 ,(254) 786-4835,rlowry@coolidge.k12.tx.us,www.coolidge.k12.tx.us,DR ROBERT D LOWRY   ,337,'147901101,COOLIDGE EL,REGULAR INSTRUCTIONAL,,P O BOX 70,COOLIDGE,TX,76635-0070,1000 KIRVEN ST,COOLIDGE,TX,76635-0070,(254) 786-4833 ext:228 ,(254) 786-4835,ttimmons@coolidge.k12.tx.us,www.coolidge.k12.tx.us,MR TERRY TIMMONS   ,'EE-05,175,Active,07/01/1993,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147902,GROESBECK ISD,INDEPENDENT,P O BOX 559,GROESBECK,TX,76642-0559,1202 N ELLIS,GROESBECK,TX,76642-0559,(254) 729-4100,(254) 729-5167,t.battr@groesbeckisd.net,www.groesbeckisd.net,DR HAROLD D RAMM   ,1829,'147902001,GROESBECK H S,REGULAR INSTRUCTIONAL,,P O BOX 559,GROESBECK,TX,76642-2198,1202 N ELLIS,GROESBECK,TX,76642-2198,(254) 729-4101,(254) 729-5458,j.westb@groesbeckisd.net,groesbeck1.gabbartllc.com/,JOHN WESTBROOK   ,'09-12,475,Active, ,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147902,GROESBECK ISD,INDEPENDENT,P O BOX 559,GROESBECK,TX,76642-0559,1202 N ELLIS,GROESBECK,TX,76642-0559,(254) 729-4100,(254) 729-5167,t.battr@groesbeckisd.net,www.groesbeckisd.net,DR HAROLD D RAMM   ,1829,'147902002,ALTER LEARNING CTR,ALTERNATIVE INSTRUCTIONAL,,P O BOX 559,GROESBECK,TX,76642-0559,701 S ELLIS,GROESBECK,TX,76642,(254) 729-4105,(254) 729-3965,j.westb@groesbeckisd.net,www.groesbeckisd.net,MR DAYNE DUNCAN   MR JOHN WESTBROOK   ,'07-12,-1,Active,07/01/1992,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147902,GROESBECK ISD,INDEPENDENT,P O BOX 559,GROESBECK,TX,76642-0559,1202 N ELLIS,GROESBECK,TX,76642-0559,(254) 729-4100,(254) 729-5167,t.battr@groesbeckisd.net,www.groesbeckisd.net,DR HAROLD D RAMM   ,1829,'147902003,LIMESTONE COUNTY JUVENILE DETENTION CENTER,ALTERNATIVE INSTRUCTIONAL,,P O BOX 559,GROESBECK,TX,76642,819 W TRINITY,GROESBECK,TX,76642,(254) 645-1309,(254) 729-3965,l.roger@groesbeckisd.net,,    ,'05-12,-1,Active,04/29/2003,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147902,GROESBECK ISD,INDEPENDENT,P O BOX 559,GROESBECK,TX,76642-0559,1202 N ELLIS,GROESBECK,TX,76642-0559,(254) 729-4100,(254) 729-5167,t.battr@groesbeckisd.net,www.groesbeckisd.net,DR HAROLD D RAMM   ,1829,'147902042,GROESBECK MIDDLE,REGULAR INSTRUCTIONAL,,410 ELWOOD ENGE DR,GROESBECK,TX,76642-1899,410 ELWOOD ENGE DR,GROESBECK,TX,76642-1899,(254) 729-4102,(254) 729-8763,d.dunca@groesbeckisd.net,www.groesbeckisd.net,MR DAYNE DUNCAN   ,'07-08,272,Active,06/26/1989,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147902,GROESBECK ISD,INDEPENDENT,P O BOX 559,GROESBECK,TX,76642-0559,1202 N ELLIS,GROESBECK,TX,76642-0559,(254) 729-4100,(254) 729-5167,t.battr@groesbeckisd.net,www.groesbeckisd.net,DR HAROLD D RAMM   ,1829,'147902101,ENGE-WASHINGTON INT,REGULAR INSTRUCTIONAL,,P O BOX 559,GROESBECK,TX,76642,801 S ELLIS,GROESBECK,TX,76642,(254) 729-4103,(254) 729-5309,l.hardi@groesbeckisd.net,www.groesbeckisd.net,MRS LEA HARDISON   ,'03-06,495,Active, ,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147902,GROESBECK ISD,INDEPENDENT,P O BOX 559,GROESBECK,TX,76642-0559,1202 N ELLIS,GROESBECK,TX,76642-0559,(254) 729-4100,(254) 729-5167,t.battr@groesbeckisd.net,www.groesbeckisd.net,DR HAROLD D RAMM   ,1829,'147902104,H O WHITEHURST EL,REGULAR INSTRUCTIONAL,,P O BOX 559,GROESBECK,TX,76642,801 S ELLIS,GROESBECK,TX,76642,(254) 729-4104,(254) 729-2798,l.king@groesbeckisd.net,,MRS LADENA KING   ,'EE-02,579,Active,06/06/2013,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147903,MEXIA ISD,INDEPENDENT,P O BOX 2000,MEXIA,TX,76667,616 N RED RIVER ST,MEXIA,TX,76667,(254) 562-4000,(254) 562-5508,sross@mexiaisd.net,www.mexia.k12.tx.us/,DR SHARON ROSS   ,1973,'147903002,MEXIA H S,REGULAR INSTRUCTIONAL,,P O BOX 2000,MEXIA,TX,76667-2000,1120 N ROSS,MEXIA,TX,76667-2299,(254) 562-4000, ,,,LARRY ADAIR   ,'09-12,510,Active, ,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147903,MEXIA ISD,INDEPENDENT,P O BOX 2000,MEXIA,TX,76667,616 N RED RIVER ST,MEXIA,TX,76667,(254) 562-4000,(254) 562-5508,sross@mexiaisd.net,www.mexia.k12.tx.us/,DR SHARON ROSS   ,1973,'147903042,MEXIA J H,REGULAR INSTRUCTIONAL,,P O BOX 2000,MEXIA,TX,76667-2000,1 BLACKCAT DR,MEXIA,TX,76667-3453,(254) 562-4000, ,,,THURMAN BROWN   ,'06-08,390,Active, ,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147903,MEXIA ISD,INDEPENDENT,P O BOX 2000,MEXIA,TX,76667,616 N RED RIVER ST,MEXIA,TX,76667,(254) 562-4000,(254) 562-5508,sross@mexiaisd.net,www.mexia.k12.tx.us/,DR SHARON ROSS   ,1973,'147903101,DEVELOPMENTAL CTR,ALTERNATIVE INSTRUCTIONAL,,P O BOX 2000,MEXIA,TX,76667-2000,804 E GRAYSON,MEXIA,TX,76667-2490,(254) 562-4000, ,dsavage@mexiaisd.net,,JOHN SCHAFER   ,'06-12,42,Active,07/01/1994,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147903,MEXIA ISD,INDEPENDENT,P O BOX 2000,MEXIA,TX,76667,616 N RED RIVER ST,MEXIA,TX,76667,(254) 562-4000,(254) 562-5508,sross@mexiaisd.net,www.mexia.k12.tx.us/,DR SHARON ROSS   ,1973,'147903103,A B MCBAY EL,REGULAR INSTRUCTIONAL,,P O BOX 2000,MEXIA,TX,76667-2000,1000 N ROSS,MEXIA,TX,76667-2256,(254) 562-4000,(254) 562-4007,skillingsworth@mexiaisd.net,,BRENDA SELLERS   ,'EE-03,675,Active, ,3/14/2015 5:35:19 AM
'147,LIMESTONE COUNTY,'12,'147903,MEXIA ISD,INDEPENDENT,P O BOX 2000,MEXIA,TX,76667,616 N RED RIVER ST,MEXIA,TX,76667,(254) 562-4000,(254) 562-5508,sross@mexiaisd.net,www.mexia.k12.tx.us/,DR SHARON ROSS   ,1973,'147903105,R Q SIMS INT,REGULAR INSTRUCTIONAL,,P O BOX 2000,MEXIA,TX,76667-2000,1010 N ROSS,MEXIA,TX,76667-9999,(254) 562-4000,(254) 562-4007,sross@mexiaisd.net,,LISA LAUDERDALE   ,'EE-PK 04-05,356,Active, ,3/14/2015 5:35:19 AM
'148,LIPSCOMB COUNTY,'16,'148901,BOOKER ISD,INDEPENDENT,P O BOX 288,BOOKER,TX,79005-0288,600 S MAIN,BOOKER,TX,79005-0288,(806) 658-4501,(806) 658-4503,terry.zink@region16.net,www.region16.net/bookerisd/,MR TERRY ZINK   ,420,'148901001,BOOKER JH/H S,REGULAR INSTRUCTIONAL,,P O BOX 288,BOOKER,TX,79005-0288,600 S MAIN ST,BOOKER,TX,79005-0288,(806) 658-4521 ext:229 ,(806) 658-4503,kelly.lampe@region16.net,,MR KELLY LAMPE   ,'06-12,188,Active, ,3/14/2015 5:35:19 AM
