County Number,County Name,Region Number,District Number,District Name,District Type,District Street Address,District City,District State,District Zip,District Site Street Address,District Site City,District Site State,District Site Zip,District Phone,District Fax,District Email Address,District Web Page Address,District Superintendent,District Enrollment as of Oct 2014,School Number,School Name,Instruction Type,Charter Type,School Street Address,School City,School State,School Zip,School Site Street Address,School Site City,School Site State,School Site Zip,School Phone,School Fax,School Email Address,School Web Page Address,School Principal,Grade Range,School Enrollment as of Oct 2014,School Status,School Status Date,Update Date
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902121,BUSH EL,REGULAR INSTRUCTIONAL,,7420 CROWNRIDGE DR,THE WOODLANDS,TX,77382-1180,7420 CROWNRIDGE DR,THE WOODLANDS,TX,77382-1180,(936) 709-1600,(936) 709-1699,jmills@conroeisd.net,www.conroeisd.net,MS JUDY MILLS   ,'EE-04,698,Active,07/01/1996,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902122,POWELL EL,REGULAR INSTRUCTIONAL,,7332 COCHRANS CROSSING DR,THE WOODLANDS,TX,77381-6282,7332 COCHRANS CROSSING DR,THE WOODLANDS,TX,77381-6282,(936) 709-1700,(936) 709-1799,lgarrison@conroeisd.net,www.conroeisd.net,MRS LISA GARRISON   ,'EE-04,807,Active,07/01/1993,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902123,BUCKALEW EL,REGULAR INSTRUCTIONAL,,4909 W ALDEN BRIDGE DR,THE WOODLANDS,TX,77382,4909 W ALDEN BRIDGE DR,THE WOODLANDS,TX,77382,(281) 465-3400,(281) 465-3499,lcrews@conroeisd.net,www.conroeisd.net,MS LINDA CREWS   ,'EE-04,698,Active,05/21/1998,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902124,REAVES EL,REGULAR INSTRUCTIONAL,,1717 N LOOP 336 W,CONROE,TX,77304-3509,1717 N LOOP 336 W,CONROE,TX,77304-3509,(936) 709-5400,(936) 709-5407,nwalker@conroeisd.net,www.conroeisd.net,MS NICOLE WALKER   ,'EE-04,685,Active,07/05/2004,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902125,KAUFMAN EL,REGULAR INSTRUCTIONAL,,2760 NORTHRIDGE FOREST DR,SPRING,TX,77386,2760 NORTHRIDGE FOREST DR,SPRING,TX,77386,(832) 592-5600,(832) 592-5617,jedaw@conroeisd.net,www.conroeisd.net,MS TINA OLIVER   ,'EE-04,864,Active,04/29/2005,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902126,WILKINSON EL,REGULAR INSTRUCTIONAL,,2575 ED KHARBAT,CONROE,TX,77301,2575 ED KHARBAT,CONROE,TX,77301,(936) 709-1500,(936) 709-1599,vuher@conroeisd.net,www.conroeisd.net,MR VICTOR UHER   ,'EE-04,613,Active,08/10/2009,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902127,BROADWAY EL,REGULAR INSTRUCTIONAL,,2855 SPRING TRAILS BEND,SPRING,TX,77386,2855 SPRING TRAILS BEND,SPRING,TX,77386,(281) 465-2900,(281) 465-2903,sconley@conroeisd.net,www.conroeisd.net,MS SHANNON CONLEY   ,'EE-04,974,Active,08/10/2007,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902128,PATTERSON EL,REGULAR INSTRUCTIONAL,,670 BEACH AIRPORT RD,CONROE,TX,77301,670 BEACH AIRPORT RD,CONROE,TX,77301,(936) 709-4300,(936) 709-4399,glozano@conroeisd.net,www.conroeisd.net,MR GILBERT LOZANO   ,'EE-04,686,Active,08/06/2014,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902129,BIRNHAM WOODS EL,REGULAR INSTRUCTIONAL,,31150 BIRNHAM WOODS DR,SPRING,TX,77386,31150 BIRNHAM WOODS DR,SPRING,TX,77386,(832) 663-4200,(832) 663-4299,cbutler@conroeisd.net,www.conroeisd.net,MS CHRISTINE BUTLER   ,'EE-04,940,Active,08/10/2009,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902130,STEWART EL,REGULAR INSTRUCTIONAL,,680 FISH CREEK THOROUGHFARE,MONTGOMERY,TX,77316,680 FISH CREEK THOROUGHFARE,MONTGOMERY,TX,77316,(936) 709-4200,(936) 709-4299,cfitzpatrick@conroeisd.net,www.conroeisd.net,MS CARRIE FITZPATRICK   ,'EE-06,423,Active,08/06/2014,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902131,SNYDER EL,REGULAR INSTRUCTIONAL,,28601 BIRNHAM WOODS DR,SPRING,TX,77386,28601 BIRNHAM WOODS DR,SPRING,TX,77386,(281) 863-4400,(281) 863-4499,lardoin@conroeisd.net,www.conroeisd.net,MS LINDSAY ARDOIN   ,'PK-04,862,Active,06/23/2013,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902201,JUVENILE DETENTION CTR,ALTERNATIVE INSTRUCTIONAL,,200 ACADEMY DR,CONROE,TX,77301,200 ACADEMY DR,CONROE,TX,77301,(936) 538-3420,(936) 538-3275,reikenberg@conroeisd.net,www.conroeisd.net,MR JEFFREY ELDRIDGE   ,'04-12,21,Active,07/01/1992,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903002,MONTGOMERY H S,REGULAR INSTRUCTIONAL,,P O  BOX 1475,MONTGOMERY,TX,77356-4429,22825 HWY 105 W,MONTGOMERY,TX,77356-4429,(936) 597-6401,(936) 597-6415,peaton@misd.org,www.misd.org/mhs/,MR PHIL EATON   ,'09-12,2362,Active, ,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903003,MONTGOMERY CO J J A E P,JJAEP INSTRUCTIONAL,,2235 N 1ST ST,CONROE,TX,77301,2235 N 1ST ST,CONROE,TX,77301, , ,superintendent@misd.org,,    ,'04-12,-1,Active,07/01/1998,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903042,MONTGOMERY J H,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356-4429,19000 STEWART CREEK RD,MONTGOMERY,TX,77356-4429,(936) 582-6400,(936) 582-6329,achapman@misd.org,www.misd.org/mjhs/,MRS ANGIE CHAPMAN   ,'07-08,1276,Active,05/20/1987,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903051,MONTGOMERY MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,13755 LIBERTY ST,MONTGOMERY,TX,77316-4480,(936) 597-7070,(936) 597-7074,abusby@misd.org,www.misd.org/mms/,MRS AMY BUSBY   ,'06,662,Active,06/23/1987,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903102,MONTGOMERY INT,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,700 BETHEL RD,MONTGOMERY,TX,77356-4384,(936) 597-6494,(936) 597-6497,jmullins@misd.org,www.misd.org/mis/,MRS MALLORY KIRBY   ,'05,631,Active,06/05/1998,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903103,MONTGOMERY EL,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,20774 EVA ST,MONTGOMERY,TX,77356-4481,(936) 597-6333,(936) 597-6339,jmullins@misd.org,www.misd.org/mes/,MRS JADA MULLINS   ,'EE-04,765,Active,07/01/1990,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903104,STEWART CREEK EL,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,18990 STEWART CREEK RD,MONTGOMERY,TX,77356,(936) 582-5355,(936) 582-5360,jdrummond@misd.org,www.misd.org/sce/,MRS CAROLYN FIASCHETTI   ,'EE-04,777,Active,07/31/2002,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903105,LONE STAR EL,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,16600 FM 2854,MONTGOMERY,TX,77316,(936) 588-6100,(936) 588-5941,cbartlett@misd.org,www.misd.org/lse/,DR CATHERINE BARTLETT   ,'EE-04,867,Active,09/08/2006,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170903,MONTGOMERY ISD,INDEPENDENT,P O BOX 1475,MONTGOMERY,TX,77356-1475,13159 WALDEN RD,MONTGOMERY,TX,77356-1475,(936) 582-1333,(936) 582-6457,superintendent@misd.org,www.misd.org,DR BEAU REES   ,7936,'170903106,MADELEY RANCH EL,REGULAR INSTRUCTIONAL,,P O BOX 1475,MONTGOMERY,TX,77356,3500 MADELEY RANCH RD,MONTGOMERY,TX,77356,(936) 582-7500,(936) 582-7505,asmith@misd.org,,MRS ANDREA SMITH   ,'EE-04,-1,Active,07/06/2009,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904002,WILLIS H S,REGULAR INSTRUCTIONAL,,1201 F M 830,WILLIS,TX,77378-5625,1201 F M 830,WILLIS,TX,77378-5625,(936) 856-1250,(936) 856-3391,tharkrider@willisisd.org,wisd.willisisd.org,TRAVIS UTECHT   ,'09-12,1944,Active,07/01/1990,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904003,STUBBLEFIELD ALTERNATIVE ACADEMY,DAEP INSTRUCTIONAL,,207 PHILPOT ST,WILLIS,TX,77378-8848,207 PHILPOT ST,WILLIS,TX,77378-8848,(936) 856-1302,(936) 890-0312,lsloan@willisisd.org,www.willisisd.org,DOUG ANDERSON   ,'01-12,0,Active,01/01/1995,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904004,JJAEP,JJAEP INSTRUCTIONAL,,1201 FM 830,WILLIS,TX,77378-9239,1201 FM 830,WILLIS,TX,77378-9239,(936) 856-1250,(936) 856-3391,tpatton@willisisd.org,,MR DOUG ANDERSON   ,'05-12,-1,Active,12/01/1997,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904042,LYNN LUCAS MIDDLE,REGULAR INSTRUCTIONAL,,1304 N CAMPBELL ST,WILLIS,TX,77378-8668,1304 N CAMPBELL ST,WILLIS,TX,77378-8668,(936) 856-1274,(936) 856-1065,rgodsey@willisisd.org,www.willisisd.org,MR IVAN VELASCO   ,'06-08,774,Active,07/01/1990,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904043,ROBERT P BRABHAM MIDDLE,REGULAR INSTRUCTIONAL,,10000 FM 830,WILLIS,TX,77318,10000 FM 830,WILLIS,TX,77318,(936) 890-2312,(936) 856-2910,kdevillier@willisisd.org,www.willisisd.org,MS KIMMIE DEVILLIER   ,'06-08,791,Active,06/08/2004,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904101,PARMLEY EL,REGULAR INSTRUCTIONAL,,600 N CAMPBELL ST,WILLIS,TX,77378-9297,600 N CAMPBELL ST,WILLIS,TX,77378-9297,(936) 856-1231,(936) 856-1239,jwiggins@willisisd.org,www.willisisd.org,CALANDRA LEWIS   ,'EE-05,751,Active,07/01/1990,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904103,C C HARDY EL,REGULAR INSTRUCTIONAL,,701 GERALD ST,WILLIS,TX,77378-3403,701 GERALD ST,WILLIS,TX,77378-3403,(936) 856-1241,(936) 856-1242,njohnson@willisisd.org,www.willisisd.org,MRS ANDRIANA VELASCO   ,'PK-05,676,Active, ,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904104,TURNER EL,REGULAR INSTRUCTIONAL,,10101 HWY 75 S,WILLIS,TX,77378-9326,10101 HWY 75 S,WILLIS,TX,77378-9326,(936) 856-1289,(936) 856-1677,ganderson@willisisd.org,www.willisisd.org,PATRICIA MUSICK   ,'PK-05,-1,Active,01/20/1988,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904106,EDWARD B CANNAN EL,REGULAR INSTRUCTIONAL,,7639 COUNTY LINE RD,WILLIS,TX,77378,7639 COUNTY LINE RD,WILLIS,TX,77378,(936) 890-8660,(936) 890-2616,dkimberly@willisisd.org,www.willisisd.org,MRS KIM SPRAYBERRY   ,'PK-05,632,Active,07/01/1993,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170904,WILLIS ISD,INDEPENDENT,204 W ROGERS ST,WILLIS,TX,77378-9239,204 W ROGERS ST,WILLIS,TX,77378-9239,(936) 856-1200,(936) 856-5182,shill@willisisd.org,www.willisisd.org,TIM HARKRIDER   ,6915,'170904107,W LLOYD MEADOR EL,REGULAR INSTRUCTIONAL,,10020 FM 830,WILLIS,TX,77318,10020 FM 830,WILLIS,TX,77318,(936) 890-7550,(936) 890-7540,kpriest@willisisd.org,www.willisisd.org,NAN SEITH   ,'PK-05,771,Active,08/25/2008,3/14/2015 5:35:21 AM
'170,MONTGOMERY COUNTY,'06,'170906,MAGNOLIA ISD,INDEPENDENT,P O BOX 88,MAGNOLIA,TX,77353-0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355-8547,(281) 356-3571,(281) 356-1328,info@magnoliaisd.org,www.magnoliaisd.org,DR TODD STEPHENS   ,12458,'170906001,MAGNOLIA H S,REGULAR INSTRUCTIONAL,,P O BOX 428,MAGNOLIA,TX,77353,14250 FM 1488,MAGNOLIA,TX,77354,(281) 356-3572,(281) 252-2092,jspringer@magnoliaisd.org,mhs.magnoliaisd.org,MR JEFF SPRINGER   ,'09-12,1794,Active, ,3/14/2015 5:35:21 AM
