County Number,County Name,Region Number,District Number,District Name,District Type,District Street Address,District City,District State,District Zip,District Site Street Address,District Site City,District Site State,District Site Zip,District Phone,District Fax,District Email Address,District Web Page Address,District Superintendent,District Enrollment as of Oct 2014,School Number,School Name,Instruction Type,Charter Type,School Street Address,School City,School State,School Zip,School Site Street Address,School Site City,School Site State,School Site Zip,School Phone,School Fax,School Email Address,School Web Page Address,School Principal,Grade Range,School Enrollment as of Oct 2014,School Status,School Status Date,Update Date
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905062,INT'L NEWCOMER ACAD,ALTERNATIVE INSTRUCTIONAL,,7060 CAMP BOWIE,FORT WORTH,TX,76116-8837,7060 CAMP BOWIE,FORT WORTH,TX,76116-8837,(817) 815-5600,(817) 815-5650,WEB@FWISD.ORG,www.fortworthisd.org,RODRIGO DURBIN   ,'06-12,449,Active,07/01/1993,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905063,COMO MONTESSORI,REGULAR INSTRUCTIONAL,,4001 LITTLEPAGE ST,FORT WORTH,TX,76107-6930,4001 LITTLEPAGE ST,FORT WORTH,TX,76107-6930,(817) 815-7200,(817) 815-7250,WEB@FWISD.ORG,www.fortworthisd.org,MS JANNA BENNETT   ,'KG-08,352,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905064,GLENCREST 6TH GRADE SCH,REGULAR INSTRUCTIONAL,,4801 EASTLINE DR,FORT WORTH,TX,76119-4699,4801 EASTLINE DR,FORT WORTH,TX,76119-4699,(817) 815-8400,(817) 815-8450,WEB@FWISD.ORG,www.fortworthisd.org,MR KEITH CHRISTMAS   ,'06,399,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905066,WILLOUGHBY HOUSE,ALTERNATIVE INSTRUCTIONAL,,8100 ELIZABETH LN,FORT WORTH,TX,76116-3091,8100 ELIZABETH LN,FORT WORTH,TX,76116-3091,(817) 814-2952,(817) 814-2964,WEB@FWISD.ORG,www.fwisd.org,MS LOESTER POSEY   ,'06-12,-1,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905067,ROSEMONT 6TH GRADE,REGULAR INSTRUCTIONAL,,3908 MC CART,FORT WORTH,TX,76110,3908 MC CART,FORT WORTH,TX,76110,(817) 814-7300,(817) 814-7350,WEB@FWISD.ORG,www.fortworthisd.org,MR KENNETH GOODWIN   ,'06,465,Active,04/02/1999,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905069,MCLEAN 6TH GRADE,REGULAR INSTRUCTIONAL,,3201 S HILLS AVE,FORT WORTH,TX,76109,3201 S HILLS AVE,FORT WORTH,TX,76109,(817) 207-6700,(817) 207-6705,WEB@FWISD.ORG,www.fortworthisd.org,MS SARAH WEEKS   ,'06,471,Active,01/18/2000,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905070,JEAN MCCLUNG MIDDLE,REGULAR INSTRUCTIONAL,,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 871-2000,(817) 871-2001,web@FWISD.ORG,,DAVID MARION   ,'06-08,832,Active,08/22/2011,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905071,BENBROOK MIDDLE,REGULAR INSTRUCTIONAL,,201 OVERCREST,FORT WORTH,TX,76126-3010,201 OVERCREST,FORT WORTH,TX,76126-3010,(817) 871-2000,(817) 871-2001,web@FWISD.ORG,,MR RICHARD PENLAND   ,'06-09,911,Active,08/22/2011,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905080,SPED PRIVATE/HOMEBOUND,ALTERNATIVE INSTRUCTIONAL,,100 N UNVIERSITY DR,FORT WORTH,TX,76107,100 N UNIVERSITY DR,FORT WORTH,TX,76107,(817) 814-2850,(817) 814-2853,WEB@FWISD.ORG,,MR MISSY HEADY   ,'EE KG-12,0,Active,01/06/2003,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905081,YOUNG WOMEN'S LEADERSHIP ACADEMY,REGULAR INSTRUCTIONAL,,1066 W MAGNOLIA,FORT WORTH,TX,76104,1066 W MAGNOLIA,FORT WORTH,TX,76104,(817) 871-2475,(817) 871-2309,web@fwisd.org,schools.fwisd.org/ywla/Pages/default.asp,MIA HALL   ,'06-12,312,Active,08/23/2010,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905082,TEXAS ACADEMY OF BIOMEDICAL,REGULAR INSTRUCTIONAL,,2100 CLOVER LN,FORT WORTH,TX,76107-3010,2100 CLOVER LN,FORT WORTH,TX,76107-3010,(817) 815-1300,(817) 815-1350,web@fwisd.org,,TROY LAGNSTON   ,'09-12,360,Active,08/22/2011,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905083,YOUNG MEN'S LEADERSHIP ACADEMY,REGULAR INSTRUCTIONAL,,100 N UNIVERSITY DR,FORT WORTH,TX,76107,100 N UNIVERSITY DR,FORT WORTH,TX,76107,(817) 815-3400,(817) 815-3450,web@FWISD.ORG,,    ,'06-09,265,Active,08/27/2012,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905084,WORLD LANGUAGES INSTITUTE,REGULAR INSTRUCTIONAL,,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010, , ,WEB@FWISD.ORG,,    ,'06-12,148,Active,08/25/2014,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905085,MARINE CREEK COLLEGIATE H S,REGULAR INSTRUCTIONAL,,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010, , ,web@FWISD.ORG,,    ,'09-12,262,Active,08/25/2014,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905086,TARRANT CO COLLEGE SOUTH/FORT WORTH COLLEGIATE H S,REGULAR INSTRUCTIONAL,,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,5301 CAMPUS DR,FORT WORTH,TX,76119, , ,web@fwisd.org,,    ,'09-12,0,Under Construction,02/09/2015,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905101,ALICE CARLSON APPLIED LRN CTR,ALTERNATIVE INSTRUCTIONAL,,3320 W CANTEY ST,FORT WORTH,TX,76109-3091,3320 W CANTEY ST,FORT WORTH,TX,76109-3091,(817) 815-5700,(817) 815-5750,jeannie.robinson@FWISD.ORG,www.fortworthisd.org,MS JEANNIE ROBINSON   ,'EE-05,395,Active,03/07/1992,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905103,BENBROOK EL,REGULAR INSTRUCTIONAL,,800 MERCEDES ST,FORT WORTH,TX,76126-2594,800 MERCEDES ST,FORT WORTH,TX,76126-2594,(817) 815-6400,(817) 815-6450,WEB@FWISD.ORG,www.fortworthisd.org,SHELLY MAYER   ,'EE-05,584,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905104,BOULEVARD HEIGHTS,ALTERNATIVE INSTRUCTIONAL,,5100 EL CAMPO,FORT WORTH,TX,76107-2994,5100 EL CAMPO,FORT WORTH,TX,76107-2994,(817) 814-6400,(817) 814-6450,WEB@FWISD.ORG,www.fortworthisd.org,MR PAUL KAUFMAN   ,'EE-12,46,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905105,WEST HANDLEY EL,REGULAR INSTRUCTIONAL,,2749 PUTNAM,FORT WORTH,TX,76112-3091,2749 PUTNAM,FORT WORTH,TX,76112-3091,(817) 815-5100,(817) 815-5150,WEB@FWISD.ORG,WWW.fwisd.org,BRENDA WHITLOCK   ,'EE-05,609,Active,08/01/1994,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905107,BURTON HILL EL,REGULAR INSTRUCTIONAL,,519 BURTON HILL RD,FORT WORTH,TX,76114-4242,519 BURTON HILL RD,FORT WORTH,TX,76107-4242,(817) 815-1400,(817) 815-1450,WEB@FWISD.ORG,www.fortworthisd.org,MS TAMARA DUGAN   ,'EE-05,554,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905110,CARROLL PEAK EL,REGULAR INSTRUCTIONAL,,1201 E JEFFERSON AVE,FORT WORTH,TX,76104-5775,1201 E JEFFERSON AVE,FORT WORTH,TX,76104-5775,(817) 814-0700,(817) 814-0750,WEB@FWISD.ORG,www.fortworthisd.org,MS LEAR LINTON   ,'EE-05,610,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905111,CARTER PARK EL,REGULAR INSTRUCTIONAL,,1204 E BROADUS AVE,FORT WORTH,TX,76115-2823,1204 E BROADUS AVE,FORT WORTH,TX,76115-2823,(817) 815-8600,(817) 815-8650,WEB@FWISD.ORG,www.fortworthisd.org,NKOSI GEARY-SMITH   ,'EE-05,602,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905114,MANUEL JARA EL,REGULAR INSTRUCTIONAL,,2100 LINCOLN AVE,FORT WORTH,TX,76164-8036,2100 LINCOLN AVE,FORT WORTH,TX,76164-8036,(817) 814-4500,(817) 814-4550,WEB@FWISD.ORG,www.fortworthisd.org,MS MARTA PLATA   ,'01-05,687,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905115,GEORGE CLARKE EL,REGULAR INSTRUCTIONAL,,3300 S HENDERSON ST,FORT WORTH,TX,76110-6799,3300 S HENDERSON ST,FORT WORTH,TX,76110-6799,(817) 814-6100,(817) 814-6150,WEB@FWISD.ORG,www.fortworthisd.org,MR NICK TORRES   ,'EE-05,471,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905116,LILY B CLAYTON EL,REGULAR INSTRUCTIONAL,,2000 PARK PL AVE,FORT WORTH,TX,76110-1299,2000 PARK PL AVE,FORT WORTH,TX,76110-1299,(817) 814-5400,(817) 814-5450,WEB@FWISD.ORG,www.fortworthisd.org,STEPHANIE HUGHES   ,'EE-05,550,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905117,COMO EL,REGULAR INSTRUCTIONAL,,4000 HORNE ST,FORT WORTH,TX,76107-6915,4000 HORNE ST,FORT WORTH,TX,76107-6915,(817) 815-6500,(817) 815-6550,WEB@FWISD.ORG,www.fortworthisd.org,MS CASSANDRA MORRIS-SURLES   ,'EE-05,485,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905118,HAZEL HARVEY PEACE EL,REGULAR INSTRUCTIONAL,,7421 TRAIL LAKE DR,FORT WORTH,TX,76133,7421 TRAIL LAKE DR,FORT WORTH,TX,76133,(817) 814-8800,(817) 814-8850,web@FWISD.ORG,,CASSANDRA GARDNER   ,'EE-05,586,Active,08/23/2010,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905119,DAGGETT EL,REGULAR INSTRUCTIONAL,,958 PAGE AVE,FORT WORTH,TX,76110-2627,958 PAGE AVE,FORT WORTH,TX,76110-2627,(817) 814-5500,(817) 814-5550,WEB@FWISD.ORG,www.fortworthisd.org,MS MELISSA GREEN   ,'EE-05,792,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905120,RUFINO MENDOZA SR EL,REGULAR INSTRUCTIONAL,,1412 DENVER AVE,FORT WORTH,TX,76164-9098,1412 DENVER AVE,FORT WORTH,TX,76164-9098,(817) 814-4700,(817) 814-4750,WEB@FWISD.ORG,www.fortworthisd.org,MS BLANCA GALINDO   ,'01-05,504,Active, ,3/14/2015 5:35:24 AM
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905121,DE ZAVALA EL,REGULAR INSTRUCTIONAL,,1419 COLLEGE AVE,FORT WORTH,TX,76104-4596,1419 COLLEGE AVE,FORT WORTH,TX,76104-4596,(817) 814-5600,(817) 814-5650,WEB@FWISD.ORG,www.fortworthisd.org,HECTOR MARTINEZ   ,'EE-05,359,Active, ,3/14/2015 5:35:24 AM
