County Number,County Name,Region Number,District Number,District Name,District Type,District Street Address,District City,District State,District Zip,District Site Street Address,District Site City,District Site State,District Site Zip,District Phone,District Fax,District Email Address,District Web Page Address,District Superintendent,District Enrollment as of Oct 2014,School Number,School Name,Instruction Type,Charter Type,School Street Address,School City,School State,School Zip,School Site Street Address,School Site City,School Site State,School Site Zip,School Phone,School Fax,School Email Address,School Web Page Address,School Principal,Grade Range,School Enrollment as of Oct 2014,School Status,School Status Date,Update Date
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907143,GEORGE E KELLY EL,REGULAR INSTRUCTIONAL,,1026 THOMPSON PL,SAN ANTONIO,TX,78226-1495,1026 THOMPSON PL,SAN ANTONIO,TX,78226-1495,(210) 223-6962,(210) 223-9065,kellyel@saisd.net,,MS CLAUDIA RAMOS   ,'EE-05,281,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907144,SARAH S KING EL,REGULAR INSTRUCTIONAL,,1001 CERALVO ST,SAN ANTONIO,TX,78207-7199,1001 CERALVO ST,SAN ANTONIO,TX,78207-7199,(210) 433-2231,(210) 433-6477,kingel@saisd.net,,MS LISA FROST GARCIA   ,'EE-05,433,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907146,LAMAR EL,REGULAR INSTRUCTIONAL,,201 PARLAND PL,SAN ANTONIO,TX,78209-6530,201 PARLAND PL,SAN ANTONIO,TX,78209-6530,(210) 822-7823,(210) 822-7874,lamarel@saisd.net,,MR BRIAN SPARKS   ,'EE-05,226,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907147,BOWDEN EL,REGULAR INSTRUCTIONAL,,515 WILLOW ST,SAN ANTONIO,TX,78202-1297,515 WILLOW ST,SAN ANTONIO,TX,78202-1297,(210) 226-3601,(210) 226-8150,bowdenel@saisd.net,,ANITA O'NEAL   ,'EE-05,512,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907148,MADISON EL,REGULAR INSTRUCTIONAL,,2900 W WOODLAWN AVE,SAN ANTONIO,TX,78228-5099,2900 W WOODLAWN AVE,SAN ANTONIO,TX,78228-5099,(210) 736-3323,(210) 736-3356,madisonel@saisd.net,,MS BARBARA BLACK   ,'EE-05,660,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907149,MARGIL EL,REGULAR INSTRUCTIONAL,,1000 PEREZ ST,SAN ANTONIO,TX,78207,1000 PEREZ ST,SAN ANTONIO,TX,78207,(210) 223-5187,(210) 223-4984,margilel@saisd.net,,MS MARIA E AVILA   ,'EE-05,519,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907150,MAVERICK EL,REGULAR INSTRUCTIONAL,,107 RALEIGH PL,SAN ANTONIO,TX,78201-3113,107 RALEIGH PL,SAN ANTONIO,TX,78201-3113,(210) 735-5461,(210) 735-2444,maverickel@saisd.net,,LAURA ROBERTS   ,'EE-05,688,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907153,DORIE MILLER EL,REGULAR INSTRUCTIONAL,,207 LINCOLNSHIRE DR,SAN ANTONIO,TX,78220-3199,207 LINCOLNSHIRE DR,SAN ANTONIO,TX,78220-3199,(210) 333-0521,(210) 333-0563,millerel@saisd.net,,MS NIKKI FOLEY-DEMBY   ,'EE-05,353,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907155,NEAL EL,REGULAR INSTRUCTIONAL,,3407 CAPITOL AVE,SAN ANTONIO,TX,78201-2503,3407 CAPITOL AVE,SAN ANTONIO,TX,78201-2503,(210) 735-0791,(210) 735-0839,nealel@saisd.net,,MS VENUS MEDINA   ,'EE-05,633,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907156,NELSON EL,REGULAR INSTRUCTIONAL,,1014 WAVERLY AVE,SAN ANTONIO,TX,78201-6095,1014 WAVERLY AVE,SAN ANTONIO,TX,78201-6095,(210) 733-9631,(210) 733-9933,nelsonel@saisd.net,,MS CYNTHIA ANN PEREZ   ,'EE-05,415,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907157,OGDEN EL,REGULAR INSTRUCTIONAL,,2215 LEAL ST,SAN ANTONIO,TX,78207-2099,2215 LEAL ST,SAN ANTONIO,TX,78207-2099,(210) 432-8641,(210) 432-0755,ogdenel@saisd.net,,GRACIELA DE LA GARZA   ,'EE-05,276,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907158,PERSHING EL,REGULAR INSTRUCTIONAL,,600 SANDMEYER ST,SAN ANTONIO,TX,78208-1699,600 SANDMEYER ST,SAN ANTONIO,TX,78208-1699,(210) 226-4623,(210) 226-4656,pershingel@saisd.net,,MS KATHLEEN ST CLAIR   ,'EE-05,424,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907160,RIVERSIDE PARK EL,REGULAR INSTRUCTIONAL,,202 SCHOOL ST,SAN ANTONIO,TX,78210-3940,202 SCHOOL ST,SAN ANTONIO,TX,78210-3940,(210) 534-6951,(210) 534-6987,riversideparkel@saisd.net,,HOMER RIVERA   ,'EE-05,395,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907161,ROGERS EL,REGULAR INSTRUCTIONAL,,620 MCILVAINE,SAN ANTONIO,TX,78212-1898,620 MCILVAINE,SAN ANTONIO,TX,78212-1898,(210) 734-5721,(210) 734-4026,rogersel@saisd.net,,JEANETTE VASQUEZ   ,'EE-05,689,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907162,DAVID BARKLEY/FRANCISCO RUIZ EL,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,1111 S NAVIDAD ST,SAN ANTONIO,TX,78207-5824,1111 S NAVIDAD ST,SAN ANTONIO,TX,78207-5824,(210) 227-4022,(210) 227-4029,barkleyruizel@saisd.net,,MS BELINDA HERNANDEZ   ,'EE-05,477,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907164,SCHENCK EL,REGULAR INSTRUCTIONAL,,101 KATE SCHENCK AVE,SAN ANTONIO,TX,78223-3305,101 KATE SCHENCK AVE,SAN ANTONIO,TX,78223-3305,(210) 333-0611,(210) 333-0680,schenckel@saisd.net,,MS DONNA FINCH   ,'EE-05,657,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907165,SMITH EL,REGULAR INSTRUCTIONAL,,823 S GEVERS ST,SAN ANTONIO,TX,78203-1896,823 S GEVERS ST,SAN ANTONIO,TX,78203-1896,(210) 533-1041,(210) 533-1066,smithel@saisd.net,,MS LIANNA CANO   ,'EE-05,518,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907167,STEELE EL,REGULAR INSTRUCTIONAL,,722 HAGGIN ST,SAN ANTONIO,TX,78210-5294,722 HAGGIN ST,SAN ANTONIO,TX,78210-5294,(210) 533-5331,(210) 533-5394,steeleel@saisd.net,,YOLANDA MENDOZA   ,'EE-05,327,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907168,P F STEWART EL,REGULAR INSTRUCTIONAL,,1950 RIGSBY AVE,SAN ANTONIO,TX,78210-4433,1950 RIGSBY AVE,SAN ANTONIO,TX,78210-4433,(210) 333-2570,(210) 333-2597,stewartel@saisd.net,,MS DARLENE MCALISTER   ,'EE-05,565,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907169,STORM EL,REGULAR INSTRUCTIONAL,,435 BRADY BLVD,SAN ANTONIO,TX,78207-8099,435 BRADY BLVD,SAN ANTONIO,TX,78207-8099,(210) 224-7321,(210) 224-1998,stormel@saisd.net,,JACKIE IBARRA-LANFORD   ,'EE-05,446,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907172,WASHINGTON EL,REGULAR INSTRUCTIONAL,,1823 NOLAN ST,SAN ANTONIO,TX,78202-2496,1823 NOLAN ST,SAN ANTONIO,TX,78202-2496,(210) 226-6923,(210) 226-6589,washingtonel@saisd.net,,MS PHYLLIS FOLEY-DAVIS   ,'EE-05,459,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907173,W W WHITE EL,REGULAR INSTRUCTIONAL,,545 S W W WHITE RD,SAN ANTONIO,TX,78220-1794,545 S W W WHITE AVE,SAN ANTONIO,TX,78220-1794,(210) 333-3220,(210) 333-3223,whiteel@saisd.net,,MR MARLON DAVIS   ,'EE-05,440,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907174,WILSON EL,REGULAR INSTRUCTIONAL,,1421 CLOWER ST,SAN ANTONIO,TX,78201-3699,1421 CLOWER ST,SAN ANTONIO,TX,78201-3699,(210) 733-8521,(210) 733-8756,wilsonel@saisd.net,,MS JENNIFER MAESTAS   ,'EE-05,504,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907175,WOODLAWN EL,REGULAR INSTRUCTIONAL,,1717 W MAGNOLIA AVE,SAN ANTONIO,TX,78201-5498,1717 W MAGNOLIA AVE,SAN ANTONIO,TX,78201-5498,(210) 732-4741,(210) 732-2037,woodlawnel@saisd.net,,MS DORENE BENAVIDES   ,'EE-06,615,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907176,WOODLAWN HILLS EL,REGULAR INSTRUCTIONAL,,110 W QUILL DR,SAN ANTONIO,TX,78228-4094,110 W QUILL DR,SAN ANTONIO,TX,78228-4094,(210) 432-6151,(210) 432-5341,woodlawnhillsel@saisd.net,,MS FRANCISCA WHITAKER   ,'EE-05,566,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907177,YOUNG MEN'S LEADERSHIP ACADEMY,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,545 S W W WHITE RD,SAN ANTONIO,TX,78220, , ,Superintendent@saisd.net,,    ,'04-06,0,Under Construction,01/30/2015,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907179,HAWTHORNE PK-8 ACADEMY,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,115 W JOSEPHINE ST,SAN ANTONIO,TX,78212-4186,115 W JOSEPHINE ST,SAN ANTONIO,TX,78212-4186,(210) 738-9795,(210) 733-1495,hawthorneacad@saisd.net,,MS GUADALUPE RODRIGUEZ-POLLOCK   ,'EE-08,749,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907180,JT BRACKENRIDGE DAEP,DAEP INSTRUCTIONAL,,1214 GUADALUPE,SAN ANTONIO,TX,78207-5597,1214 GUADALUPE,SAN ANTONIO,TX,78207-5597,(210) 224-4916,(210) 224-4933,JTbrackenridgedaep@saisd.net,,MR GARY POLLOCK   ,'EE-06,0,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907182,HEALY-MURPHY,ALTERNATIVE INSTRUCTIONAL,,618 LIVE OAK ST,SAN ANTONIO,TX,78202-1995,618 LIVE OAK ST,SAN ANTONIO,TX,78202-1995,(210) 223-2944,(210) 224-1033,satellitecampusjc@saisd.net,,JANIE WHITELEY   ,'09-12,170,Active, ,3/14/2015 5:34:59 AM
'015,BEXAR COUNTY,'20,'015907,SAN ANTONIO ISD,INDEPENDENT,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,141 LAVACA ST,SAN ANTONIO,TX,78210-1039,(210) 554-2200,(210) 299-5580,superintendent@saisd.net,www.saisd.net/,DR SYLVESTER PEREZ   ,53750,'015907184,CHRISTUS SANTA ROSA,ALTERNATIVE INSTRUCTIONAL,,333 SANTA ROSA N,SAN ANTONIO,TX,78207,333 SANTA ROSA N,SAN ANTONIO,TX,78207,(210) 225-2406,(210) 704-4407,satellitecampusmr@saisd.net,,MR MICHAEL RICHARDS   ,'EE-12,-1,Active,07/01/1993,3/14/2015 5:34:59 AM
